1.0	0.5	2.9044196302851413	2.999999999959355	3.9999999991907944
1.0	0.5	2.8981906176788073	2.999999999959034	3.9999999990447765
1.0	0.5	2.891930472808543	2.999999999958832	3.9999999988749266
1.0	0.5	2.8856387986476952	2.99999999995863	3.999999998677533
1.0	0.5	2.879315189944777	2.9999999999584293	3.9999999984483354
1.0	0.5	2.872959232986203	2.9999999999582294	3.999999998182448
1.0	0.5	2.866570505350185	2.9999999999580313	3.999999997874269
1.0	0.5	2.860148575651409	2.9999999999578337	3.9999999975173957
1.0	0.5	2.8536930032760743	2.999999999957637	3.9999999971044895
1.0	0.5	2.8472033381068473	2.999999999957441	3.9999999966271833
1.0	0.5	2.8406791202372568	2.9999999999572453	3.9999999960759083
1.0	0.5	2.8341198796750326	2.9999999999570504	3.999999995439765
1.0	0.5	2.827525136033868	2.9999999999568563	3.999999994706325
1.0	0.5	2.8208943982130408	2.9999999999566644	3.9999999938614472
1.0	0.5	2.814227164064317	2.999999999956474	3.999999992889044
1.0	0.5	2.8075229200455083	2.9999999999562834	3.999999991770844
1.0	0.5	2.8007811408600296	2.999999999956093	3.9999999904861028
1.0	0.5	2.794001289081767	2.999999999955903	3.999999989011295
1.0	0.5	2.787182814764509	2.999999999955715	3.9999999873197707
1.0	0.5	2.78032515503517	2.999999999955526	3.999999985381364
1.0	0.5	2.7734277336699784	2.9999999999553366	3.9999999831619593
1.0	0.5	2.7664899606527484	2.9999999999551505	3.9999999806230218
1.0	0.5	2.759511231714308	2.9999999999549662	3.9999999777210515
1.0	0.5	2.752490927852093	2.9999999999547815	3.999999974407011
1.0	0.5	2.745428414828861	2.999999999954598	3.9999999706256517
1.0	0.5	2.738323042649406	2.999999999954415	3.999999966314795
1.0	0.5	2.731174145014084	2.999999999954234	3.9999999614045296
1.0	0.5	2.723981038747893	2.999999999954054	3.99999995581634
1.0	0.5	2.716743023203761	2.999999999953876	3.9999999494620995
1.0	0.5	2.709459379638599	2.9999999999536997	3.9999999422430172
1.0	0.5	2.702129370560607	2.999999999953525	3.9999999340484518
1.0	0.5	2.694752239046187	2.9999999999533506	3.999999924754598
1.0	0.5	2.687327208024736	2.999999999953177	3.999999914223051
1.0	0.5	2.679853479529443	2.9999999999530056	3.999999902299251
1.0	0.5	2.6723302339121235	2.999999999952834	3.999999888810761
1.0	0.5	2.6647566290199487	2.9999999999526636	3.999999873565375
1.0	0.5	2.6571317993317978	2.9999999999524944	3.9999998563490724
1.0	0.5	2.649454855051802	2.999999999952326	3.999999836923771
1.0	0.5	2.641724881157456	2.9999999999521605	3.999999815024879
1.0	0.5	2.6339409363995046	2.9999999999519966	3.999999790358638
1.0	0.5	2.626102052250585	2.9999999999518328	3.9999997625992285
1.0	0.5	2.6182072317993983	2.9999999999516715	3.999999731385616
1.0	0.5	2.6102554485869245	2.9999999999515103	3.9999996963181665
1.0	0.5	2.602245645380951	2.9999999999513505	3.999999656954929
1.0	0.5	2.594176732884869	2.9999999999511933	3.999999612807663
1.0	0.5	2.586047588376406	2.9999999999510365	3.9999995633375267
1.0	0.5	2.5778570542715995	2.9999999999508806	3.9999995079504207
1.0	0.5	2.5696039366089507	2.9999999999507265	3.9999994459919916
1.0	0.5	2.5612870034482897	2.999999999950574	3.999999376742246
1.0	0.5	2.55290498317843	2.999999999950424	3.999999299409776
1.0	0.5	2.544456562727207	2.999999999950276	3.9999992131255504
1.0	0.5	2.5359403856669425	2.99999999995013	3.9999991169362983
1.0	0.5	2.527355050207813	2.999999999949984	3.9999990097974054
1.0	0.5	2.5186991070709173	2.9999999999498406	3.9999988905653465
1.0	0.5	2.5099710572321503	2.9999999999496993	3.9999987579896317
1.0	0.5	2.5011693495271885	2.999999999949558	3.999998610704225
1.0	0.5	2.4922923781070314	2.999999999949418	3.99999844721844
1.0	0.5	2.4833384797325744	2.99999999994928	3.999998265907281
1.0	0.5	2.4743059308956314	2.9999999999491456	3.9999980650012366
1.0	0.5	2.4651929447526544	2.999999999949013	3.999997842575501
1.0	0.5	2.4559976678560793	2.999999999948882	3.999997596538588
1.0	0.5	2.4467181766667885	2.9999999999487534	3.9999973246203777
1.0	0.5	2.4373524738295567	2.9999999999486273	3.9999970243595757
1.0	0.5	2.4278984841915663	2.9999999999485016	3.9999966930905457
1.0	0.5	2.418354050542047	2.9999999999483795	3.9999963279295674
1.0	0.5	2.408716929048873	2.999999999948259	3.9999959257605244
1.0	0.5	2.398984784365433	2.999999999948141	3.999995483219989
1.0	0.5	2.3891551843782626	2.9999999999480242	3.999994996681772
1.0	0.5	2.3792255945627776	2.9999999999479114	3.999994462240926
1.0	0.5	2.3691933719108706	2.9999999999478	3.999993875697283
1.0	0.5	2.359055758390127	2.9999999999476903	3.9999932325384786
1.0	0.5	2.348809873889855	2.9999999999475833	3.9999925279226196
1.0	0.5	2.3384527086040126	2.9999999999474793	3.9999917566605316
1.0	0.5	2.3279811147952376	2.9999999999473785	3.9999909131977955
1.0	0.5	2.317391797877599	2.99999999994728	3.9999899915964807
1.0	0.5	2.306681306748075	2.9999999999471845	3.9999889855168234
1.0	0.5	2.295846023288175	2.9999999999470903	3.99998788819884
