1.0	0.5	2.0	1.0	1.2445606266637738e-38
1.0	0.5	2.0	1.0	8.651388867163439e-16
1.0	0.5	2.0	1.0	2.438879117134013e-15
1.0	0.5	2.0	1.0	5.145122260903071e-15
1.0	0.5	2.0	1.0	9.626944079973671e-15
1.0	0.5	2.0	1.0	1.6849712827731383e-14
1.0	0.5	2.0	1.0	2.8249323177115976e-14
1.0	0.5	2.0	1.0	4.594409112773848e-14
1.0	0.5	2.0	1.0	7.303605177831634e-14
1.0	0.5	2.0	1.0	1.1403723849389992e-13
1.0	0.5	2.0	1.0	1.7546991344995202e-13
1.0	0.5	2.0	1.0	2.6670787873439535e-13
1.0	0.5	2.0	1.0	4.0115052616233847e-13
1.0	0.5	2.0	1.0	5.978542901802227e-13
1.0	0.5	2.0	1.0	8.837904128587733e-13
1.0	0.5	2.0	1.0	1.2969570156035347e-12
1.0	0.5	2.0	1.0	1.8906520792852982e-12
1.0	0.5	2.0	1.0	2.7393181167218674e-12
1.0	0.5	2.0	1.0	3.9465068720208506e-12
1.0	0.5	2.0	1.0	5.655693282303523e-12
1.0	0.5	2.0	1.0	8.064904904441958e-12
1.0	0.5	2.0	1.0	1.1446442141599261e-11
1.0	0.5	2.0	1.0	1.6173366142105256e-11
1.0	0.5	2.0	1.0	2.27549504269132e-11
1.0	0.5	2.0	1.0	3.188396029834355e-11
1.0	0.5	2.0	1.0	4.449947890801633e-11
1.0	0.5	2.0	1.0	6.187008615924743e-11
1.0	0.5	2.0	1.0	8.570357003765687e-11
1.0	0.5	2.0	1.0	1.1829107069138446e-10
1.0	0.5	2.0	1.0	1.6269569228567188e-10
1.0	0.5	2.0	1.0	2.229982335834319e-10
1.0	0.5	2.0	1.0	3.0461584342074696e-10
1.0	0.5	2.0	1.0	4.1471313273648096e-10
1.0	0.5	2.0	1.0	5.627295431813623e-10
1.0	0.5	2.0	1.0	7.610514447581155e-10
1.0	0.5	2.0	1.0	1.025862173195138e-09
1.0	0.5	2.0	1.0	1.3782073404074285e-09
1.0	0.5	2.0	1.0	1.8453150016809868e-09
1.0	0.5	2.0	1.0	2.462208437553904e-09
1.0	0.5	2.0	1.0	3.273639666402813e-09
1.0	0.5	2.0	1.0	4.336348137118373e-09
1.0	0.5	2.0	1.0	5.721601221568468e-09
1.0	0.5	2.0	1.0	7.517884780747156e-09
1.0	0.5	2.0	1.0	9.83345709414282e-09
1.0	0.5	2.0	1.0	1.2798216418028943e-08
1.0	0.5	2.0	1.0	1.656389618987534e-08
1.0	0.5	2.0	1.0	2.13008903677633e-08
1.0	0.5	2.0	1.0	2.7188865599684847e-08
1.0	0.5	2.0	1.0	3.439649029286846e-08
1.0	0.5	2.0	1.0	4.3042722389190094e-08
